# Test Action Result,PDCA Key,Test Number,Name,Retry,Iteration,Iteration Retry,Action Number,Command,domain,Status Code,Action Retry,Ignored,Start Time,End Time,Time Elapsed,Failure Message (optional),Test Path
FAIL,thermalinterface/ThermalInterface 3664 DTS Accuracy Test/1,1,ThermalInterface 3664 DTS Accuracy Test,0,0,0,0,"""(null)""",(null),2,0,0,2018-03-12 15:16:05,2018-03-12 15:31:06,00:15:00,Exceeded Temperature Threshold,
FAIL,tapp/System 8000 TAPP Power/1,2,System 8000 TAPP Power,0,0,0,0,"""(null)""",(null),3,0,0,2018-03-12 18:44:05,2018-03-12 19:24:19,00:40:13,Test returned unknown error code: 3,
